protocol,scenario,server_host,server_port,session_id,message_count,payload_size,window_size,attack_type,repeat_id,server_reachable,sent_count,accepted_count,rejected_count,timeout_count,recovery_success,attack_detected,detection_result,detection_reason,avg_rtt_ms,min_rtt_ms,max_rtt_ms,p50_rtt_ms,p95_rtt_ms,elapsed_ms,throughput_msg_per_s,final_client_mem,final_server_mem,final_client_mem_short,final_server_mem_short,memory_match,memory_verified,server_last_seq,seq_consistent
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-modify-m1000-p512-w1-r1-1781487364001738,1000,512,1,modify,1,True,50,49,1,0,False,True,detected,auth_tag verification failed,0.0988,0.0589,0.2489,0.0851,0.1927,5.9741,8202.13,c8915ad1db22972b49397e2101910393127190b7af8cf03d373f76bee418b80a,c8915ad1db22972b49397e2101910393127190b7af8cf03d373f76bee418b80a,c8915ad1db22972b,c8915ad1db22972b,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-modify-m1000-p512-w5-r1-1781487364008261,1000,512,5,modify,1,True,54,49,1,0,False,True,detected,auth_tag verification failed,0.1571,0.1299,0.3312,0.1414,0.3101,1.9281,25413.74,b8bea75523a8a7aeb0e7f392aea0d9553ff9561f9ae51e445367dcbd8966e362,b8bea75523a8a7aeb0e7f392aea0d9553ff9561f9ae51e445367dcbd8966e362,b8bea75523a8a7ae,b8bea75523a8a7ae,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-modify-m1000-p512-w10-r1-1781487364010468,1000,512,10,modify,1,True,59,49,1,0,False,True,detected,auth_tag verification failed,0.2962,0.248,0.4296,0.2687,0.429,1.8899,25926.69,999b163e1ca8085ad7c052bb6f468f91e994084f7bb135a2bbaffa4f3595c8fe,999b163e1ca8085ad7c052bb6f468f91e994084f7bb135a2bbaffa4f3595c8fe,999b163e1ca8085a,999b163e1ca8085a,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m100-p128-w1-r1-1781487364012713,100,128,1,replay,1,True,50,49,1,0,False,True,detected,replay or old packet detected,0.1121,0.0441,1.6472,0.0671,0.1907,6.5968,7427.84,4e0eabd52078f68d7ddbcad3b652397896fbabc8b7a5060f46975d47bb7112c5,4e0eabd52078f68d7ddbcad3b652397896fbabc8b7a5060f46975d47bb7112c5,4e0eabd52078f68d,4e0eabd52078f68d,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m100-p128-w5-r1-1781487364019580,100,128,5,replay,1,True,54,49,1,0,False,True,detected,replay or old packet detected,0.1539,0.1078,0.3769,0.1214,0.3347,1.8981,25815.96,99bee23f1d3b270e16342dd6041ba86732a1c2f81b8183de33a31a53c0b4e3e6,99bee23f1d3b270e16342dd6041ba86732a1c2f81b8183de33a31a53c0b4e3e6,99bee23f1d3b270e,99bee23f1d3b270e,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m100-p128-w10-r1-1781487364021821,100,128,10,replay,1,True,59,49,1,0,False,True,detected,replay or old packet detected,0.2736,0.2201,0.3908,0.2551,0.3877,1.9259,25442.05,addc061e2a233e3f88668244bc587e016171e533d392777c4b682b319a78d795,addc061e2a233e3f88668244bc587e016171e533d392777c4b682b319a78d795,addc061e2a233e3f,addc061e2a233e3f,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m100-p512-w1-r1-1781487364024229,100,512,1,replay,1,True,50,49,1,0,False,True,detected,replay or old packet detected,0.0589,0.0458,0.1798,0.0504,0.0959,3.7119,13200.65,fcd95da3c864290e7d0a8f1fdccd679cd3a3796c1fc5374d190fc9ec18337916,fcd95da3c864290e7d0a8f1fdccd679cd3a3796c1fc5374d190fc9ec18337916,fcd95da3c864290e,fcd95da3c864290e,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m100-p512-w5-r1-1781487364028370,100,512,5,replay,1,True,54,49,1,0,False,True,detected,replay or old packet detected,0.1382,0.123,0.175,0.1341,0.158,1.7121,28620.09,708d676a0787eae2fd596f1c4af671f2ad87cf68b2af0936af6e4f0c27e70db3,708d676a0787eae2fd596f1c4af671f2ad87cf68b2af0936af6e4f0c27e70db3,708d676a0787eae2,708d676a0787eae2,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m100-p512-w10-r1-1781487364030393,100,512,10,replay,1,True,59,49,1,0,False,True,detected,replay or old packet detected,0.332,0.253,0.4869,0.2861,0.4674,2.1753,22525.31,43746ef3a73f54d50ec9d0089908a86108f9a1727e202d04b1ea282bc61329ec,43746ef3a73f54d50ec9d0089908a86108f9a1727e202d04b1ea282bc61329ec,43746ef3a73f54d5,43746ef3a73f54d5,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m500-p128-w1-r1-1781487364032991,500,128,1,replay,1,True,50,49,1,0,False,True,detected,replay or old packet detected,0.0624,0.042,0.2754,0.0529,0.0897,3.8419,12754.18,d19d0ef497319abe421b02ef83af52c5bfc545254274c161d4a55861da7b8ffa,d19d0ef497319abe421b02ef83af52c5bfc545254274c161d4a55861da7b8ffa,d19d0ef497319abe,d19d0ef497319abe,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m500-p128-w5-r1-1781487364037173,500,128,5,replay,1,True,54,49,1,0,False,True,detected,replay or old packet detected,0.1369,0.109,0.2151,0.1191,0.2043,1.6799,29168.45,22f3fe42c087650ec45dee3a789b2a13dfe48f915a5245393b40792442942970,22f3fe42c087650ec45dee3a789b2a13dfe48f915a5245393b40792442942970,22f3fe42c087650e,22f3fe42c087650e,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m500-p128-w10-r1-1781487364039077,500,128,10,replay,1,True,59,49,1,0,False,True,detected,replay or old packet detected,0.259,0.2151,0.442,0.2335,0.3829,1.6909,28979.26,dc9f8a3802143347568705eebbfabe04c009f52b72a8d8cfc80795935145644d,dc9f8a3802143347568705eebbfabe04c009f52b72a8d8cfc80795935145644d,dc9f8a3802143347,dc9f8a3802143347,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m500-p512-w1-r1-1781487364041038,500,512,1,replay,1,True,50,49,1,0,False,True,detected,replay or old packet detected,0.0665,0.0513,0.1781,0.06,0.1012,4.1819,11717.27,eda962a58fa936fc0601a480de00202eaa039e4735cbb52a1e7cf53a9908dea1,eda962a58fa936fc0601a480de00202eaa039e4735cbb52a1e7cf53a9908dea1,eda962a58fa936fc,eda962a58fa936fc,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m500-p512-w5-r1-1781487364045519,500,512,5,replay,1,True,54,49,1,0,False,True,detected,replay or old packet detected,0.1469,0.1132,0.2513,0.1361,0.2426,1.806,27131.47,74d61bb59d8ef164033bda44785632af6b61aa813db04971b0532975c2f2bdea,74d61bb59d8ef164033bda44785632af6b61aa813db04971b0532975c2f2bdea,74d61bb59d8ef164,74d61bb59d8ef164,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m500-p512-w10-r1-1781487364047574,500,512,10,replay,1,True,59,49,1,0,False,True,detected,replay or old packet detected,0.2777,0.2429,0.3519,0.2651,0.3502,1.8299,26777.97,5026bc33c19c832875785e2572910bb6a461f1cb945c5ac5cd03e3f1110758f1,5026bc33c19c832875785e2572910bb6a461f1cb945c5ac5cd03e3f1110758f1,5026bc33c19c8328,5026bc33c19c8328,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m1000-p128-w1-r1-1781487364049708,1000,128,1,replay,1,True,50,49,1,0,False,True,detected,replay or old packet detected,0.0545,0.0391,0.1171,0.0535,0.0743,3.417,14340.0,a558752cccfdcbfb4ff1308993fec1a357c90b02d2e750ede44fd1b691f29d7d,a558752cccfdcbfb4ff1308993fec1a357c90b02d2e750ede44fd1b691f29d7d,a558752cccfdcbfb,a558752cccfdcbfb,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m1000-p128-w5-r1-1781487364053408,1000,128,5,replay,1,True,54,49,1,0,False,True,detected,replay or old packet detected,0.1239,0.1118,0.1421,0.122,0.1357,1.5464,31686.85,c055ed02d54dccfe9fd6bf14e10cb81bd1c8a72b4e7c3d6a20def5cc52b6211d,c055ed02d54dccfe9fd6bf14e10cb81bd1c8a72b4e7c3d6a20def5cc52b6211d,c055ed02d54dccfe,c055ed02d54dccfe,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m1000-p128-w10-r1-1781487364055172,1000,128,10,replay,1,True,59,49,1,0,False,True,detected,replay or old packet detected,0.2736,0.2077,0.4811,0.2345,0.4791,1.755,27920.24,75dd6f7e6f2ec5e3f4302024ec2e6cb8f3d9d2209b9bd1df88e617aeeb722d71,75dd6f7e6f2ec5e3f4302024ec2e6cb8f3d9d2209b9bd1df88e617aeeb722d71,75dd6f7e6f2ec5e3,75dd6f7e6f2ec5e3,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m1000-p512-w1-r1-1781487364057191,1000,512,1,replay,1,True,50,49,1,0,False,True,detected,replay or old packet detected,0.0552,0.0429,0.15,0.048,0.0878,3.5279,13889.36,a309ca4c866dae8e015b88d16dd75eb6b04526be8d6aa39db531af699239efcf,a309ca4c866dae8e015b88d16dd75eb6b04526be8d6aa39db531af699239efcf,a309ca4c866dae8e,a309ca4c866dae8e,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m1000-p512-w5-r1-1781487364060991,1000,512,5,replay,1,True,54,49,1,0,False,True,detected,replay or old packet detected,0.1441,0.118,0.2213,0.1376,0.2114,1.7779,27560.8,87dc260b163db946117bd162e8de8245924d320457d008d59068fdcf79d410a7,87dc260b163db946117bd162e8de8245924d320457d008d59068fdcf79d410a7,87dc260b163db946,87dc260b163db946,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-replay-m1000-p512-w10-r1-1781487364063102,1000,512,10,replay,1,True,59,49,1,0,False,True,detected,replay or old packet detected,0.2571,0.2303,0.3538,0.2421,0.3403,1.828,26805.91,9f0b19079ee32d27095f7f193ad2d69290108633b528331955adf5a050a8a9a1,9f0b19079ee32d27095f7f193ad2d69290108633b528331955adf5a050a8a9a1,9f0b19079ee32d27,9f0b19079ee32d27,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m100-p128-w1-r1-1781487364065197,100,128,1,prev_mem,1,True,50,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.0714,0.0482,0.2239,0.0598,0.1248,4.3399,11290.5,f15f0a1e5e3b58f63ef76b08c7e4a839998b0ca3e6973e1d1ee7f95c0c60e5e0,f15f0a1e5e3b58f63ef76b08c7e4a839998b0ca3e6973e1d1ee7f95c0c60e5e0,f15f0a1e5e3b58f6,f15f0a1e5e3b58f6,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m100-p128-w5-r1-1781487364069779,100,128,5,prev_mem,1,True,54,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.1352,0.1097,0.1831,0.1311,0.1744,1.7378,28196.03,5b3fd978da39977275f63bd8c1dada64d3f7b105076293488da22c0c2026d052,5b3fd978da39977275f63bd8c1dada64d3f7b105076293488da22c0c2026d052,5b3fd978da399772,5b3fd978da399772,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m100-p128-w10-r1-1781487364071811,100,128,10,prev_mem,1,True,59,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.2321,0.212,0.2613,0.2266,0.2589,1.5419,31779.94,d7470d3c23baf923b76f1f2257ec6be00b96de9fd533ff0582b9a3790235a10e,d7470d3c23baf923b76f1f2257ec6be00b96de9fd533ff0582b9a3790235a10e,d7470d3c23baf923,d7470d3c23baf923,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m100-p512-w1-r1-1781487364073635,100,512,1,prev_mem,1,True,50,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.0667,0.052,0.1709,0.0601,0.096,4.1778,11728.64,134db900f925ac3e11d0e5de28779be61d63036c0491bd75d974ad973bc7723c,134db900f925ac3e11d0e5de28779be61d63036c0491bd75d974ad973bc7723c,134db900f925ac3e,134db900f925ac3e,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m100-p512-w5-r1-1781487364078191,100,512,5,prev_mem,1,True,54,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.1381,0.118,0.1831,0.1309,0.18,2.0502,23900.56,1037cfaf51e295c9eb01e60290277d86a40d2c5b38473bbeb6838598a2c4c89c,1037cfaf51e295c9eb01e60290277d86a40d2c5b38473bbeb6838598a2c4c89c,1037cfaf51e295c9,1037cfaf51e295c9,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m100-p512-w10-r1-1781487364080502,100,512,10,prev_mem,1,True,59,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.2656,0.2482,0.2849,0.2654,0.2804,1.7262,28386.86,8ea414e2073b1d764b4068fb04ee60cf58b9c876b88982f619bd0ba4647a70e2,8ea414e2073b1d764b4068fb04ee60cf58b9c876b88982f619bd0ba4647a70e2,8ea414e2073b1d76,8ea414e2073b1d76,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m500-p128-w1-r1-1781487364082480,500,128,1,prev_mem,1,True,50,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.0616,0.0472,0.144,0.0579,0.086,3.885,12612.51,b6f6954468b8bd685f7efb1806a40833a2cd24841b81f6c5db09b2e4341fe6c3,b6f6954468b8bd685f7efb1806a40833a2cd24841b81f6c5db09b2e4341fe6c3,b6f6954468b8bd68,b6f6954468b8bd68,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m500-p128-w5-r1-1781487364086689,500,128,5,prev_mem,1,True,54,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.1347,0.1049,0.267,0.1144,0.2624,1.663,29465.36,e1213908db6a613fcb02a32b48c16c68010f8d4c803eb6fb0d02b9953b319737,e1213908db6a613fcb02a32b48c16c68010f8d4c803eb6fb0d02b9953b319737,e1213908db6a613f,e1213908db6a613f,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m500-p128-w10-r1-1781487364088645,500,128,10,prev_mem,1,True,59,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.2344,0.221,0.2551,0.2341,0.2456,1.5459,31696.62,19943499e1a67d210bbaec8e90b8d7d4289c177e5540455b20e4b9f1f2c97968,19943499e1a67d210bbaec8e90b8d7d4289c177e5540455b20e4b9f1f2c97968,19943499e1a67d21,19943499e1a67d21,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m500-p512-w1-r1-1781487364090442,500,512,1,prev_mem,1,True,50,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.0514,0.042,0.1202,0.0485,0.0637,3.3779,14505.99,a875b16867e13c9dd3c9604edec5a872de27c08753e5563b910384f7124d04c8,a875b16867e13c9dd3c9604edec5a872de27c08753e5563b910384f7124d04c8,a875b16867e13c9d,a875b16867e13c9d,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m500-p512-w5-r1-1781487364094141,500,512,5,prev_mem,1,True,54,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.1358,0.1218,0.1559,0.1349,0.1459,1.6689,29360.13,b431c6fd56db8b64c60bebc8608534b2f2e42fbdcdbfd2633d232f1b9fec532d,b431c6fd56db8b64c60bebc8608534b2f2e42fbdcdbfd2633d232f1b9fec532d,b431c6fd56db8b64,b431c6fd56db8b64,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m500-p512-w10-r1-1781487364096034,500,512,10,prev_mem,1,True,59,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.2841,0.2491,0.3178,0.2888,0.314,1.8601,26342.08,a4535e046220cb23404c917762adceadc2565fa132eacf98e370d76ab1c1706c,a4535e046220cb23404c917762adceadc2565fa132eacf98e370d76ab1c1706c,a4535e046220cb23,a4535e046220cb23,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m1000-p128-w1-r1-1781487364098136,1000,128,1,prev_mem,1,True,50,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.0633,0.046,0.2389,0.054,0.1016,4.0522,12092.31,9f51a793adeb8bf42956944c871d9f6f8d878f8649b1bda6229bcd20668a9b5b,9f51a793adeb8bf42956944c871d9f6f8d878f8649b1bda6229bcd20668a9b5b,9f51a793adeb8bf4,9f51a793adeb8bf4,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m1000-p128-w5-r1-1781487364102418,1000,128,5,prev_mem,1,True,54,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.1212,0.1018,0.2511,0.1081,0.1983,1.5149,32345.12,405a6baa8d166e240b95454bb68b9bb3d09de10f5f8a59feff4cbf168ec0cde7,405a6baa8d166e240b95454bb68b9bb3d09de10f5f8a59feff4cbf168ec0cde7,405a6baa8d166e24,405a6baa8d166e24,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m1000-p128-w10-r1-1781487364104198,1000,128,10,prev_mem,1,True,59,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.2257,0.2048,0.2451,0.2251,0.2422,1.461,33538.01,325ce6bb3bbc59a328dbbed48af047a8aef07a7ab97e059e5167a3b23e487ab2,325ce6bb3bbc59a328dbbed48af047a8aef07a7ab97e059e5167a3b23e487ab2,325ce6bb3bbc59a3,325ce6bb3bbc59a3,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m1000-p512-w1-r1-1781487364105887,1000,512,1,prev_mem,1,True,50,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.0714,0.051,0.1619,0.0621,0.1235,4.416,11096.04,152f2eb4898be4547198b287b02b9c0d6762ceb3410aa318be543cf94b61b989,152f2eb4898be4547198b287b02b9c0d6762ceb3410aa318be543cf94b61b989,152f2eb4898be454,152f2eb4898be454,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m1000-p512-w5-r1-1781487364110593,1000,512,5,prev_mem,1,True,54,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.1352,0.1159,0.1829,0.1284,0.1711,1.7111,28636.05,dad674223f2a1f828e1c1dcf64fdf2b7fc79565aec797310b6972f40d9c7a184,dad674223f2a1f828e1c1dcf64fdf2b7fc79565aec797310b6972f40d9c7a184,dad674223f2a1f82,dad674223f2a1f82,True,False,49,True
gmcp_r,real_tcp_network_window_memory,127.0.0.1,9010,real-tcp-prev_mem-m1000-p512-w10-r1-1781487364112581,1000,512,10,prev_mem,1,True,59,49,1,0,False,True,detected,"prev_mem mismatch, history is not continuous",0.25,0.2329,0.268,0.2499,0.2627,1.6291,30077.7,de7ba42dd0ec7b8061a71f0a18c01b8d8c97c5e0583b734fd5066c3af4dc3392,de7ba42dd0ec7b8061a71f0a18c01b8d8c97c5e0583b734fd5066c3af4dc3392,de7ba42dd0ec7b80,de7ba42dd0ec7b80,True,False,49,True
