scenario,protocol,loss_rate,reorder_rate,delay_ms,message_count,payload_size,repeat_id,delivery_success_rate,recovery_success_rate,memory_match_rate,attack_detection_rate,avg_recovery_latency_ms,extra_messages,extra_bytes,throughput_score,recovery_mode
controlled_weak_network_simulation,seq_mac,0.1,0.0,50,500,128,1,0.9,0.692,0.0,0.9,53.0,51,4928,0.82,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,50,500,128,2,0.898,0.692,0.0,0.9,53.0,51,4928,0.82,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,50,500,128,3,0.896,0.692,0.0,0.9,53.0,51,4928,0.82,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,50,500,512,1,0.9,0.692,0.0,0.9,53.0,51,4928,0.82,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,50,500,512,2,0.898,0.692,0.0,0.9,53.0,51,4928,0.82,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,50,500,512,3,0.896,0.692,0.0,0.9,53.0,51,4928,0.82,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,50,1000,128,1,0.9,0.692,0.0,0.9,54.0,101,9728,0.82,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,50,1000,128,2,0.898,0.692,0.0,0.9,54.0,101,9728,0.82,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,50,1000,128,3,0.896,0.692,0.0,0.9,54.0,101,9728,0.82,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,50,1000,512,1,0.9,0.692,0.0,0.9,54.0,101,9728,0.82,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,50,1000,512,2,0.898,0.692,0.0,0.9,54.0,101,9728,0.82,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,50,1000,512,3,0.896,0.692,0.0,0.9,54.0,101,9728,0.82,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,100,128,1,0.9,0.644,0.0,0.9,102.2,11,1088,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,100,128,2,0.898,0.644,0.0,0.9,102.2,11,1088,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,100,128,3,0.896,0.644,0.0,0.9,102.2,11,1088,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,100,512,1,0.9,0.644,0.0,0.9,102.2,11,1088,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,100,512,2,0.898,0.644,0.0,0.9,102.2,11,1088,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,100,512,3,0.896,0.644,0.0,0.9,102.2,11,1088,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,500,128,1,0.9,0.644,0.0,0.9,103.0,51,4928,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,500,128,2,0.898,0.644,0.0,0.9,103.0,51,4928,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,500,128,3,0.896,0.644,0.0,0.9,103.0,51,4928,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,500,512,1,0.9,0.644,0.0,0.9,103.0,51,4928,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,500,512,2,0.898,0.644,0.0,0.9,103.0,51,4928,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,500,512,3,0.896,0.644,0.0,0.9,103.0,51,4928,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,1000,128,1,0.9,0.644,0.0,0.9,104.0,101,9728,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,1000,128,2,0.898,0.644,0.0,0.9,104.0,101,9728,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,1000,128,3,0.896,0.644,0.0,0.9,104.0,101,9728,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,1000,512,1,0.9,0.644,0.0,0.9,104.0,101,9728,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,1000,512,2,0.898,0.644,0.0,0.9,104.0,101,9728,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,100,1000,512,3,0.896,0.644,0.0,0.9,104.0,101,9728,0.79,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,100,128,1,0.9,0.548,0.0,0.9,202.2,11,1088,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,100,128,2,0.898,0.548,0.0,0.9,202.2,11,1088,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,100,128,3,0.896,0.548,0.0,0.9,202.2,11,1088,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,100,512,1,0.9,0.548,0.0,0.9,202.2,11,1088,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,100,512,2,0.898,0.548,0.0,0.9,202.2,11,1088,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,100,512,3,0.896,0.548,0.0,0.9,202.2,11,1088,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,500,128,1,0.9,0.548,0.0,0.9,203.0,51,4928,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,500,128,2,0.898,0.548,0.0,0.9,203.0,51,4928,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,500,128,3,0.896,0.548,0.0,0.9,203.0,51,4928,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,500,512,1,0.9,0.548,0.0,0.9,203.0,51,4928,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,500,512,2,0.898,0.548,0.0,0.9,203.0,51,4928,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,500,512,3,0.896,0.548,0.0,0.9,203.0,51,4928,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,1000,128,1,0.9,0.548,0.0,0.9,204.0,101,9728,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,1000,128,2,0.898,0.548,0.0,0.9,204.0,101,9728,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,1000,128,3,0.896,0.548,0.0,0.9,204.0,101,9728,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,1000,512,1,0.9,0.548,0.0,0.9,204.0,101,9728,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,1000,512,2,0.898,0.548,0.0,0.9,204.0,101,9728,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.0,200,1000,512,3,0.896,0.548,0.0,0.9,204.0,101,9728,0.73,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,100,128,1,0.8965,0.7256,0.0,0.904,2.22,12,1184,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,100,128,2,0.8945,0.7256,0.0,0.904,2.22,12,1184,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,100,128,3,0.8925,0.7256,0.0,0.904,2.22,12,1184,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,100,512,1,0.8965,0.7256,0.0,0.904,2.22,12,1184,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,100,512,2,0.8945,0.7256,0.0,0.904,2.22,12,1184,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,100,512,3,0.8925,0.7256,0.0,0.904,2.22,12,1184,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,500,128,1,0.8965,0.7256,0.0,0.904,3.1,56,5408,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,500,128,2,0.8945,0.7256,0.0,0.904,3.1,56,5408,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,500,128,3,0.8925,0.7256,0.0,0.904,3.1,56,5408,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,500,512,1,0.8965,0.7256,0.0,0.904,3.1,56,5408,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,500,512,2,0.8945,0.7256,0.0,0.904,3.1,56,5408,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,500,512,3,0.8925,0.7256,0.0,0.904,3.1,56,5408,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,1000,128,1,0.8965,0.7256,0.0,0.904,4.2,111,10688,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,1000,128,2,0.8945,0.7256,0.0,0.904,4.2,111,10688,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,1000,128,3,0.8925,0.7256,0.0,0.904,4.2,111,10688,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,1000,512,1,0.8965,0.7256,0.0,0.904,4.2,111,10688,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,1000,512,2,0.8945,0.7256,0.0,0.904,4.2,111,10688,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,0,1000,512,3,0.8925,0.7256,0.0,0.904,4.2,111,10688,0.841,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,100,128,1,0.8965,0.6776,0.0,0.904,52.22,12,1184,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,100,128,2,0.8945,0.6776,0.0,0.904,52.22,12,1184,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,100,128,3,0.8925,0.6776,0.0,0.904,52.22,12,1184,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,100,512,1,0.8965,0.6776,0.0,0.904,52.22,12,1184,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,100,512,2,0.8945,0.6776,0.0,0.904,52.22,12,1184,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,100,512,3,0.8925,0.6776,0.0,0.904,52.22,12,1184,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,500,128,1,0.8965,0.6776,0.0,0.904,53.1,56,5408,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,500,128,2,0.8945,0.6776,0.0,0.904,53.1,56,5408,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,500,128,3,0.8925,0.6776,0.0,0.904,53.1,56,5408,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,500,512,1,0.8965,0.6776,0.0,0.904,53.1,56,5408,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,500,512,2,0.8945,0.6776,0.0,0.904,53.1,56,5408,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,500,512,3,0.8925,0.6776,0.0,0.904,53.1,56,5408,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,1000,128,1,0.8965,0.6776,0.0,0.904,54.2,111,10688,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,1000,128,2,0.8945,0.6776,0.0,0.904,54.2,111,10688,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,1000,128,3,0.8925,0.6776,0.0,0.904,54.2,111,10688,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,1000,512,1,0.8965,0.6776,0.0,0.904,54.2,111,10688,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,1000,512,2,0.8945,0.6776,0.0,0.904,54.2,111,10688,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,50,1000,512,3,0.8925,0.6776,0.0,0.904,54.2,111,10688,0.811,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,100,128,1,0.8965,0.6296,0.0,0.904,102.22,12,1184,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,100,128,2,0.8945,0.6296,0.0,0.904,102.22,12,1184,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,100,128,3,0.8925,0.6296,0.0,0.904,102.22,12,1184,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,100,512,1,0.8965,0.6296,0.0,0.904,102.22,12,1184,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,100,512,2,0.8945,0.6296,0.0,0.904,102.22,12,1184,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,100,512,3,0.8925,0.6296,0.0,0.904,102.22,12,1184,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,500,128,1,0.8965,0.6296,0.0,0.904,103.1,56,5408,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,500,128,2,0.8945,0.6296,0.0,0.904,103.1,56,5408,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,500,128,3,0.8925,0.6296,0.0,0.904,103.1,56,5408,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,500,512,1,0.8965,0.6296,0.0,0.904,103.1,56,5408,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,500,512,2,0.8945,0.6296,0.0,0.904,103.1,56,5408,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,500,512,3,0.8925,0.6296,0.0,0.904,103.1,56,5408,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,1000,128,1,0.8965,0.6296,0.0,0.904,104.2,111,10688,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,1000,128,2,0.8945,0.6296,0.0,0.904,104.2,111,10688,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,1000,128,3,0.8925,0.6296,0.0,0.904,104.2,111,10688,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,1000,512,1,0.8965,0.6296,0.0,0.904,104.2,111,10688,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,1000,512,2,0.8945,0.6296,0.0,0.904,104.2,111,10688,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,100,1000,512,3,0.8925,0.6296,0.0,0.904,104.2,111,10688,0.781,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,100,128,1,0.8965,0.5336,0.0,0.904,202.22,12,1184,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,100,128,2,0.8945,0.5336,0.0,0.904,202.22,12,1184,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,100,128,3,0.8925,0.5336,0.0,0.904,202.22,12,1184,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,100,512,1,0.8965,0.5336,0.0,0.904,202.22,12,1184,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,100,512,2,0.8945,0.5336,0.0,0.904,202.22,12,1184,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,100,512,3,0.8925,0.5336,0.0,0.904,202.22,12,1184,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,500,128,1,0.8965,0.5336,0.0,0.904,203.1,56,5408,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,500,128,2,0.8945,0.5336,0.0,0.904,203.1,56,5408,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,500,128,3,0.8925,0.5336,0.0,0.904,203.1,56,5408,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,500,512,1,0.8965,0.5336,0.0,0.904,203.1,56,5408,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,500,512,2,0.8945,0.5336,0.0,0.904,203.1,56,5408,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,500,512,3,0.8925,0.5336,0.0,0.904,203.1,56,5408,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,1000,128,1,0.8965,0.5336,0.0,0.904,204.2,111,10688,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,1000,128,2,0.8945,0.5336,0.0,0.904,204.2,111,10688,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,1000,128,3,0.8925,0.5336,0.0,0.904,204.2,111,10688,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,1000,512,1,0.8965,0.5336,0.0,0.904,204.2,111,10688,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,1000,512,2,0.8945,0.5336,0.0,0.904,204.2,111,10688,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.01,200,1000,512,3,0.8925,0.5336,0.0,0.904,204.2,111,10688,0.721,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,100,128,1,0.8895,0.6968,0.0,0.912,2.26,14,1376,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,100,128,2,0.8875,0.6968,0.0,0.912,2.26,14,1376,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,100,128,3,0.8855,0.6968,0.0,0.912,2.26,14,1376,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,100,512,1,0.8895,0.6968,0.0,0.912,2.26,14,1376,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,100,512,2,0.8875,0.6968,0.0,0.912,2.26,14,1376,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,100,512,3,0.8855,0.6968,0.0,0.912,2.26,14,1376,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,500,128,1,0.8895,0.6968,0.0,0.912,3.3,66,6368,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,500,128,2,0.8875,0.6968,0.0,0.912,3.3,66,6368,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,500,128,3,0.8855,0.6968,0.0,0.912,3.3,66,6368,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,500,512,1,0.8895,0.6968,0.0,0.912,3.3,66,6368,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,500,512,2,0.8875,0.6968,0.0,0.912,3.3,66,6368,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,500,512,3,0.8855,0.6968,0.0,0.912,3.3,66,6368,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,1000,128,1,0.8895,0.6968,0.0,0.912,4.6,131,12608,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,1000,128,2,0.8875,0.6968,0.0,0.912,4.6,131,12608,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,1000,128,3,0.8855,0.6968,0.0,0.912,4.6,131,12608,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,1000,512,1,0.8895,0.6968,0.0,0.912,4.6,131,12608,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,1000,512,2,0.8875,0.6968,0.0,0.912,4.6,131,12608,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,0,1000,512,3,0.8855,0.6968,0.0,0.912,4.6,131,12608,0.823,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,100,128,1,0.8895,0.6488,0.0,0.912,52.26,14,1376,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,100,128,2,0.8875,0.6488,0.0,0.912,52.26,14,1376,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,100,128,3,0.8855,0.6488,0.0,0.912,52.26,14,1376,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,100,512,1,0.8895,0.6488,0.0,0.912,52.26,14,1376,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,100,512,2,0.8875,0.6488,0.0,0.912,52.26,14,1376,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,100,512,3,0.8855,0.6488,0.0,0.912,52.26,14,1376,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,500,128,1,0.8895,0.6488,0.0,0.912,53.3,66,6368,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,500,128,2,0.8875,0.6488,0.0,0.912,53.3,66,6368,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,500,128,3,0.8855,0.6488,0.0,0.912,53.3,66,6368,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,500,512,1,0.8895,0.6488,0.0,0.912,53.3,66,6368,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,500,512,2,0.8875,0.6488,0.0,0.912,53.3,66,6368,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,500,512,3,0.8855,0.6488,0.0,0.912,53.3,66,6368,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,1000,128,1,0.8895,0.6488,0.0,0.912,54.6,131,12608,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,1000,128,2,0.8875,0.6488,0.0,0.912,54.6,131,12608,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,1000,128,3,0.8855,0.6488,0.0,0.912,54.6,131,12608,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,1000,512,1,0.8895,0.6488,0.0,0.912,54.6,131,12608,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,1000,512,2,0.8875,0.6488,0.0,0.912,54.6,131,12608,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,50,1000,512,3,0.8855,0.6488,0.0,0.912,54.6,131,12608,0.793,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,100,128,1,0.8895,0.6008,0.0,0.912,102.26,14,1376,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,100,128,2,0.8875,0.6008,0.0,0.912,102.26,14,1376,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,100,128,3,0.8855,0.6008,0.0,0.912,102.26,14,1376,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,100,512,1,0.8895,0.6008,0.0,0.912,102.26,14,1376,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,100,512,2,0.8875,0.6008,0.0,0.912,102.26,14,1376,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,100,512,3,0.8855,0.6008,0.0,0.912,102.26,14,1376,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,500,128,1,0.8895,0.6008,0.0,0.912,103.3,66,6368,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,500,128,2,0.8875,0.6008,0.0,0.912,103.3,66,6368,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,500,128,3,0.8855,0.6008,0.0,0.912,103.3,66,6368,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,500,512,1,0.8895,0.6008,0.0,0.912,103.3,66,6368,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,500,512,2,0.8875,0.6008,0.0,0.912,103.3,66,6368,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,500,512,3,0.8855,0.6008,0.0,0.912,103.3,66,6368,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,1000,128,1,0.8895,0.6008,0.0,0.912,104.6,131,12608,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,1000,128,2,0.8875,0.6008,0.0,0.912,104.6,131,12608,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,1000,128,3,0.8855,0.6008,0.0,0.912,104.6,131,12608,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,1000,512,1,0.8895,0.6008,0.0,0.912,104.6,131,12608,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,1000,512,2,0.8875,0.6008,0.0,0.912,104.6,131,12608,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,100,1000,512,3,0.8855,0.6008,0.0,0.912,104.6,131,12608,0.763,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,100,128,1,0.8895,0.5048,0.0,0.912,202.26,14,1376,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,100,128,2,0.8875,0.5048,0.0,0.912,202.26,14,1376,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,100,128,3,0.8855,0.5048,0.0,0.912,202.26,14,1376,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,100,512,1,0.8895,0.5048,0.0,0.912,202.26,14,1376,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,100,512,2,0.8875,0.5048,0.0,0.912,202.26,14,1376,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,100,512,3,0.8855,0.5048,0.0,0.912,202.26,14,1376,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,500,128,1,0.8895,0.5048,0.0,0.912,203.3,66,6368,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,500,128,2,0.8875,0.5048,0.0,0.912,203.3,66,6368,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,500,128,3,0.8855,0.5048,0.0,0.912,203.3,66,6368,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,500,512,1,0.8895,0.5048,0.0,0.912,203.3,66,6368,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,500,512,2,0.8875,0.5048,0.0,0.912,203.3,66,6368,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,500,512,3,0.8855,0.5048,0.0,0.912,203.3,66,6368,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,1000,128,1,0.8895,0.5048,0.0,0.912,204.6,131,12608,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,1000,128,2,0.8875,0.5048,0.0,0.912,204.6,131,12608,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,1000,128,3,0.8855,0.5048,0.0,0.912,204.6,131,12608,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,1000,512,1,0.8895,0.5048,0.0,0.912,204.6,131,12608,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,1000,512,2,0.8875,0.5048,0.0,0.912,204.6,131,12608,0.703,seq_resync
controlled_weak_network_simulation,seq_mac,0.1,0.03,200,1000,512,3,0.8855,0.5048,0.0,0.912,204.6,131,12608,0.703,seq_resync
controlled_weak_network_simulation,hash_chain,0.0,0.0,0,100,128,1,1.0,0.94,1.0,0.98,5.875,25,3200,0.82,hash_chain_replay
