session_id,attack_type,message_count,payload_size,repeat_id,sent_count,accepted_count,rejected_count,timeout_count,attack_detected,detection_reason,recovery_requested,recovery_success,recovery_reason,server_reject_reason,memory_match_after_recovery,recovery_latency_ms,recovery_extra_messages,recovery_extra_bytes,ticket_verified,ticket_nonce,ticket_expired,ticket_replay_detected,ticket_reason,elapsed_seconds,final_server_last_seq,final_server_mem,experiment_id,run_id,git_commit,python_version,os_info,random_seed,command_line,experiment_type
ticket-recovery-expired_ticket-m500-p128-r9-1783177778662345,expired_ticket,500,128,9,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.22,2,1179,False,,False,False,no ticket in response,0.02,150,a7acea167e1edb3dc01c0f0c6ad7eb49372a92a435d3f0c4d2b36374b4482e3d,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r10-1783177778788514,expired_ticket,500,128,10,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.24,2,1180,False,,False,False,no ticket in response,0.02,150,4a5f260a4e71d3ddb7f340250ff0daf7800910278c56ee828c7a89d4afd03a9a,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r11-1783177778913694,expired_ticket,500,128,11,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.22,2,1182,False,,False,False,no ticket in response,0.02,150,6a0ae6c70c2f4654a4eef9981be749f117cecc5d58bfe0e93f94ffa2d5fe9787,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r12-1783177779038423,expired_ticket,500,128,12,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.25,2,1181,False,,False,False,no ticket in response,0.02,150,87cb631299f2ae003ad117bc2b7702cc07de0b8db5c1d2c81b717bb62a181762,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r13-1783177779163242,expired_ticket,500,128,13,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.28,2,1180,False,,False,False,no ticket in response,0.03,150,77edd8ce5576be31a990dca84199067f0a9ef2670c6e6b6962cd40acea2f957e,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r14-1783177779291861,expired_ticket,500,128,14,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.27,2,1181,False,,False,False,no ticket in response,0.02,150,9d4441f4eaf145c5b0e5c241266178d61a0006c52e643636c25b850f36f1b16a,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r15-1783177779421116,expired_ticket,500,128,15,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.25,2,1180,False,,False,False,no ticket in response,0.02,150,5db33b62209d2b29f128f83e3796644d5470b93bfcd119c908742c649e664e6c,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r16-1783177779545153,expired_ticket,500,128,16,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.26,2,1181,False,,False,False,no ticket in response,0.02,150,6f036d35b6acf80885ffaa2e1347a516167f084a0713b8d93636c2f8b5f1998f,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r17-1783177779670811,expired_ticket,500,128,17,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.19,2,1182,False,,False,False,no ticket in response,0.02,150,9cbcd092031df6a191ad45b509f45201454edba2392f504630043a14b93a5bbe,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r18-1783177779798128,expired_ticket,500,128,18,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.19,2,1181,False,,False,False,no ticket in response,0.02,150,820e15514b0101f9f67b60d8a20fa68b93877fb85f054c2fca3f047a1b0d76db,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r19-1783177779922113,expired_ticket,500,128,19,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.21,2,1180,False,,False,False,no ticket in response,0.02,150,beeafc9d48772d609429c086c96c5bf00a756d0fc4339adcb0c1415cc857478b,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r20-1783177780046560,expired_ticket,500,128,20,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.2,2,1181,False,,False,False,no ticket in response,0.02,150,0bd613af95b0e26138c4fcf88797128fa3d123411b36ef37e4df3135c4edf35a,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r21-1783177780173826,expired_ticket,500,128,21,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.38,2,1181,False,,False,False,no ticket in response,0.02,150,4f3402225f147a8c3b04e5ef0ee1a2413540105427d2b6e7d4b3a347c52806e7,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r22-1783177780295119,expired_ticket,500,128,22,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.29,2,1180,False,,False,False,no ticket in response,0.02,150,a7221fe2561e501a4213245ada504e5e1cdd6d9fcecf384d8f8cd80793d6e060,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r23-1783177780423119,expired_ticket,500,128,23,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.26,2,1179,False,,False,False,no ticket in response,0.02,150,512eed717f90fee73ea295dafc474df1ca440f60791eb73bd6d91479ecebf6c2,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r24-1783177780553088,expired_ticket,500,128,24,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.25,2,1181,False,,False,False,no ticket in response,0.02,150,bd047cc9bfce28b884bc79736ff529aeb3efcdd183cbcd41256df3bd5feb01b4,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r25-1783177780680202,expired_ticket,500,128,25,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.24,2,1181,False,,False,False,no ticket in response,0.02,150,99c903c38e450a1ea16ce5f35ff7659ad5436241977178b6c4bf1bc42e03511d,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r26-1783177780808869,expired_ticket,500,128,26,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.23,2,1180,False,,False,False,no ticket in response,0.02,150,b56174c964ff4daa3b2ab64d429b510494a663cdae003e11ed35315cc5fea7f0,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r27-1783177780937925,expired_ticket,500,128,27,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.26,2,1181,False,,False,False,no ticket in response,0.02,150,75967ec72537dc2a992606765a13a6b11a4e366f3b0f19c4452fcb71b9fd9472,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r28-1783177781063428,expired_ticket,500,128,28,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.2,2,1182,False,,False,False,no ticket in response,0.02,150,baf1b21f86a45bb17e4e640e38404abd0be712c0b0f951b738a6113a7d7dba93,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r29-1783177781186885,expired_ticket,500,128,29,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.21,2,1181,False,,False,False,no ticket in response,0.02,150,66a7b50e4a4c41b74ae6ee6b855682b91e277a486a297bb8d91e3ff2f9f76799,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-expired_ticket-m500-p128-r30-1783177781311853,expired_ticket,500,128,30,150,150,0,0,True,expired_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: ticket expired,False,0.23,2,1180,False,,False,False,no ticket in response,0.02,150,1b5d9dc7ec9f95d7894ba294cc692ec2cc28f055954eee5ef8d7158b064a29e6,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r1-1783177781438345,replayed_ticket,500,128,1,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.12,2,1225,False,,False,False,no ticket in response,0.03,150,4fbcf149a9394497a8bff9b76950ba2f9f78fd943c70be224215ebe1fcb10bb0,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r2-1783177781567604,replayed_ticket,500,128,2,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.19,2,1224,False,,False,False,no ticket in response,0.02,150,9a328d822a02492307cb44d0aab780942b2d5f5c2d9035acbc51512d9996a6ae,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r3-1783177781691715,replayed_ticket,500,128,3,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.14,2,1223,False,,False,False,no ticket in response,0.02,150,b6de75bcd90c9c06b13111002c3d5059a9328580916c79c9660397ff3fbeafe1,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r4-1783177781813552,replayed_ticket,500,128,4,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.15,2,1224,False,,False,False,no ticket in response,0.02,150,347983075eba700e996d4c02d8d1900f8123bcf419bd6e67684ebb26c554d645,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r5-1783177781937602,replayed_ticket,500,128,5,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.15,2,1225,False,,False,False,no ticket in response,0.02,150,d35214c10665084d4cd4b46b29246ea40db71353b27650edac10fb8ad2436ac8,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r6-1783177782063196,replayed_ticket,500,128,6,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.18,2,1224,False,,False,False,no ticket in response,0.02,150,2920faff2a524bffa2743f3dd831ac77f190ab84c24ec329b58157f62750e104,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r7-1783177782188479,replayed_ticket,500,128,7,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.16,2,1224,False,,False,False,no ticket in response,0.02,150,f7cc2d86392f7a13720683921370afca036e9fb691344727e0713ada4da414ef,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r8-1783177782312740,replayed_ticket,500,128,8,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.17,2,1225,False,,False,False,no ticket in response,0.02,150,eafdff009e9e5fd4924659128602426b221e182bd1a3b3bf04dcb4cdb27e7707,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r9-1783177782441752,replayed_ticket,500,128,9,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.17,2,1225,False,,False,False,no ticket in response,0.02,150,64313137a24b0bfb79a00d662aa666e91341254d7085b988cb65839551de11ac,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r10-1783177782570917,replayed_ticket,500,128,10,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.17,2,1227,False,,False,False,no ticket in response,0.02,150,d14a4434959d236c7c11ec1889f8f59053438ce23db13ffc4542c234d7b3a30d,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r11-1783177782697595,replayed_ticket,500,128,11,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.16,2,1226,False,,False,False,no ticket in response,0.02,150,b1eebb872e8bb89452934a856457f23e3e84e7b4ad2e30bda823a65229aa6887,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r12-1783177782825546,replayed_ticket,500,128,12,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.18,2,1229,False,,False,False,no ticket in response,0.02,150,b2c9b9ecdf89f4a99599663b0c6958da3c8a266e7ab7b285d226274b3647d82e,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r13-1783177782953981,replayed_ticket,500,128,13,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.16,2,1225,False,,False,False,no ticket in response,0.02,150,97b97dbe240d97d68d926f624386c8f55d02f9b9602e9929e143d633c208142f,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r14-1783177783078691,replayed_ticket,500,128,14,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.18,2,1227,False,,False,False,no ticket in response,0.02,150,327b8a8f0014397f99ff5272aaee7f67fd6822f92275fe1382f1dcd3dfbf3842,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r15-1783177783203746,replayed_ticket,500,128,15,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.17,2,1227,False,,False,False,no ticket in response,0.02,150,5bc9ac599196f60f72dea631244a573ccab3199367b3162384b55383c93cc55c,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r16-1783177783328479,replayed_ticket,500,128,16,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.22,2,1227,False,,False,False,no ticket in response,0.02,150,4e62de8ed128dea1e3dff624989945807258cb36cd91700f313c5534ed6a46ab,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r17-1783177783455168,replayed_ticket,500,128,17,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.14,2,1228,False,,False,False,no ticket in response,0.02,150,11d93844d1f79b91185dee37017ae476b903e20d7ee67c24d4631fc5822b65f3,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r18-1783177783580123,replayed_ticket,500,128,18,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.24,2,1228,False,,False,False,no ticket in response,0.03,150,8d12cd494bc62a2b03e7182d8580c8f100b144bf785205d33dc1ff6fa8ac2f68,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r19-1783177783708387,replayed_ticket,500,128,19,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.29,2,1226,False,,False,False,no ticket in response,0.02,150,87332aca658013193cd2e8084165ed9a910790e4f180d86b954a7346415ec4e0,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r20-1783177783835818,replayed_ticket,500,128,20,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.17,2,1228,False,,False,False,no ticket in response,0.02,150,26cac56e819722d761e385b75292175d77d84758120d08c8b0cdb78b6165afdc,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r21-1783177783963543,replayed_ticket,500,128,21,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.14,2,1229,False,,False,False,no ticket in response,0.02,150,3d431e5b0d68a91bb5e8bcee3478a369d15f8dafcfc032632de0738f216ed4f4,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r22-1783177784088060,replayed_ticket,500,128,22,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.15,2,1227,False,,False,False,no ticket in response,0.02,150,3f5000338191a6e2fece81908b892eb59796f6ef6a7fff90e9b583be74b9df6e,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r23-1783177784216571,replayed_ticket,500,128,23,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.22,2,1229,False,,False,False,no ticket in response,0.02,150,5e7a98c9ee5e3fcc712af15731c4ddb13ce48a61d30fc0cb5a8d3cbe0d1eef43,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r24-1783177784344069,replayed_ticket,500,128,24,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.2,2,1228,False,,False,False,no ticket in response,0.02,150,6e093d03e2e12abffcda2cf387de9c3aba2523186799298f1a0b692fc1d8e310,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r25-1783177784470613,replayed_ticket,500,128,25,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.21,2,1228,False,,False,False,no ticket in response,0.02,150,f2557a6251e8c83230da9dc2cd33dac6fecb224bc0865c4fac4d002a8ba860d0,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r26-1783177784599003,replayed_ticket,500,128,26,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.21,2,1227,False,,False,False,no ticket in response,0.05,150,183fb7162d4815c7279afe162741c748f374e70cdbc87c93af91e698b914ca27,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r27-1783177784750572,replayed_ticket,500,128,27,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.18,2,1228,False,,False,False,no ticket in response,0.02,150,8e7fd7865895a5e94d23ad53b5197f1481db0de959badccbde03c079b6fb2aef,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r28-1783177784878263,replayed_ticket,500,128,28,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.16,2,1227,False,,False,False,no ticket in response,0.02,150,87cdaf45dc5b56e76e012fdf349be6cce8bb1fb4dec6d1a014d8444a3a0db5b2,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r29-1783177785007015,replayed_ticket,500,128,29,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.17,2,1228,False,,False,False,no ticket in response,0.02,150,e3bcf85d69fd50d942c36bb911caa01b900ef54e4bbca3e72cfe014944773260,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-replayed_ticket-m500-p128-r30-1783177785130393,replayed_ticket,500,128,30,150,150,0,0,True,replayed_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: rollback detected: ticket last_seq is older than required,False,0.16,2,1227,False,,False,False,no ticket in response,0.02,150,3f611cb2b79bccddbb04448752d21930f3ed1007c02a4b72ff58687b1bbe0751,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r1-1783177785254816,tampered_ticket,500,128,1,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.26,2,1192,False,,False,False,no ticket in response,0.02,150,7d31911448b69da47aed5f3683749361075200e85c5882aea7125f759eb59d76,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
