protocol,scenario,server_host,server_port,session_id,attack_type,message_count,payload_size,repeat_id,attack_seq,sent_count,accepted_count,rejected_count,timeout_count,attack_detected,recovery_requested,recovery_success,full_recovery_success,pre_recovery_accepted,post_recovery_accepted,recovery_point_seq,recovery_latency_ms,recovery_extra_messages,recovery_extra_bytes,elapsed_ms,throughput_msg_per_s,final_client_mem,final_server_mem,final_client_mem_short,final_server_mem_short,memory_match_after_recovery,server_last_seq,final_seq_consistent,ticket_verified,ticket_nonce,ticket_expired,ticket_replay_detected,submitted_ticket_present,submitted_ticket_seq,submitted_ticket_nonce,server_ticket_verified,replacement_ticket_verified,response_state_match,detection_reason,recovery_reason,recovery_mode
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p128-r26-1783186953119547,replay,200,128,26,101,201,200,1,0,True,True,True,True,100,100,100,0.1619,2,1973,14.3812,13907.07,db0b920e55ae26066a5849575fdfeb0f3b8492658c2857217707bb88e1b11447,db0b920e55ae26066a5849575fdfeb0f3b8492658c2857217707bb88e1b11447,db0b920e55ae2606,db0b920e55ae2606,True,200,True,True,088e21209ca9a64dbad3f6070c0d1d69,False,False,True,100,72b422417687cc1680a8f714a7c74b45,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p128-r27-1783186953133973,replay,200,128,27,101,201,200,1,0,True,True,True,True,100,100,100,0.1709,2,1972,13.8018,14490.85,4f7c90df7822cc83ce351d784271df3c12ff7fb0d0993d6d1b37c8d3a7fa5057,4f7c90df7822cc83ce351d784271df3c12ff7fb0d0993d6d1b37c8d3a7fa5057,4f7c90df7822cc83,4f7c90df7822cc83,True,200,True,True,a978eeece35bb20796b1e7e25cb79f26,False,False,True,100,dfb68a5fbf2d0cbf86a4a956a9690453,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p128-r28-1783186953147826,replay,200,128,28,101,201,200,1,0,True,True,True,True,100,100,100,0.1433,2,1974,13.3801,14947.63,b47e20ecb947f451c8160459b45b4114ab16ebf3dc6f03c9e3cecde180212e12,b47e20ecb947f451c8160459b45b4114ab16ebf3dc6f03c9e3cecde180212e12,b47e20ecb947f451,b47e20ecb947f451,True,200,True,True,868eabdd82c46022ee8e5d039e1ad111,False,False,True,100,75ab0f0e2e55b3839c8957cd5ffea174,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p128-r29-1783186953161251,replay,200,128,29,101,201,200,1,0,True,True,True,True,100,100,100,0.1888,2,1975,13.9081,14380.06,1d146fa1162bc8bfb25e84acce0764583f868bd1f8e583d4af5e6b3d56c540a4,1d146fa1162bc8bfb25e84acce0764583f868bd1f8e583d4af5e6b3d56c540a4,1d146fa1162bc8bf,1d146fa1162bc8bf,True,200,True,True,bae380f061e5b3c5780a694b53dacccc,False,False,True,100,f7ba212417b659156c77a0e44b7b557b,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p128-r30-1783186953175209,replay,200,128,30,101,201,200,1,0,True,True,True,True,100,100,100,0.1538,2,1975,13.7808,14512.91,3a03cea93d5328bfdac333315c0a92c45b824ee0e830a29e4fe1ce81627af7f9,3a03cea93d5328bfdac333315c0a92c45b824ee0e830a29e4fe1ce81627af7f9,3a03cea93d5328bf,3a03cea93d5328bf,True,200,True,True,f7a0440e40fce4048b1f9c7c02da95e8,False,False,True,100,2bd079a553319c60ae79bcb9e25cdd88,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r1-1783186953189046,replay,200,512,1,101,201,200,1,0,True,True,True,True,100,100,100,0.1581,2,1967,14.4622,13829.12,49d99ca5a830cd1a1bc8717e6ecf9ea471614c99886aca5fd2c06a60c18992e8,49d99ca5a830cd1a1bc8717e6ecf9ea471614c99886aca5fd2c06a60c18992e8,49d99ca5a830cd1a,49d99ca5a830cd1a,True,200,True,True,276903208379dfad27face2287b0ca21,False,False,True,100,d9db244ff3f8dec34fb8dc7dfe9fabce,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r2-1783186953203586,replay,200,512,2,101,201,200,1,0,True,True,True,True,100,100,100,0.159,2,1970,14.7409,13567.65,3304b10406923ed2d440124a1ff8f54fdf451218584d0b053cdc29c881b7dd96,3304b10406923ed2d440124a1ff8f54fdf451218584d0b053cdc29c881b7dd96,3304b10406923ed2,3304b10406923ed2,True,200,True,True,80acf60dbd2609d47911c862470a6925,False,False,True,100,35f825746c9cac0fab83bff5c2ba57a7,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r3-1783186953218383,replay,200,512,3,101,201,200,1,0,True,True,True,True,100,100,100,0.1559,2,1967,15.7921,12664.53,1f506a1d7ce81129d4dcc05a0c465784ff112de10a7534b4ef0ee72676e63365,1f506a1d7ce81129d4dcc05a0c465784ff112de10a7534b4ef0ee72676e63365,1f506a1d7ce81129,1f506a1d7ce81129,True,200,True,True,48d1e3536c7ddd5c1c033a3c90ea4988,False,False,True,100,43010b2de821ecfa1820f007ebcee8a6,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r4-1783186953234247,replay,200,512,4,101,201,200,1,0,True,True,True,True,100,100,100,0.159,2,1970,21.94,9115.77,9c251332e712b1fc1c6cfa6d5207888c9b8b9e691ee3bc7411b4b0335ece5969,9c251332e712b1fc1c6cfa6d5207888c9b8b9e691ee3bc7411b4b0335ece5969,9c251332e712b1fc,9c251332e712b1fc,True,200,True,True,90f288b84140cfbcd79f04d12832aae3,False,False,True,100,29d56460bf2646599e8ed0d999bf8ea8,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r5-1783186953256263,replay,200,512,5,101,201,200,1,0,True,True,True,True,100,100,100,0.4621,2,1971,41.115,4864.4,0c755911a1cbaf4b90fc63e4d386a18b429d9abfc2b9631327d9a656c848e198,0c755911a1cbaf4b90fc63e4d386a18b429d9abfc2b9631327d9a656c848e198,0c755911a1cbaf4b,0c755911a1cbaf4b,True,200,True,True,c60d52be48c1cd1b0b795b58daebe5f9,False,False,True,100,ae481efa821ae4771e9a2374a5755160,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r6-1783186953297444,replay,200,512,6,101,201,200,1,0,True,True,True,True,100,100,100,0.1671,2,1971,15.6431,12785.17,68a1de1b6c0312d2b73aebb8e4521975d4157747897a90cf41671f8e0e889fe4,68a1de1b6c0312d2b73aebb8e4521975d4157747897a90cf41671f8e0e889fe4,68a1de1b6c0312d2,68a1de1b6c0312d2,True,200,True,True,c8694cded534853a3a76aa2e97490f2b,False,False,True,100,cca23a9547a0137d9a299e74850d1bf5,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r7-1783186953313163,replay,200,512,7,101,201,200,1,0,True,True,True,True,100,100,100,0.2239,2,1972,14.8222,13493.23,610d0b62faff385b2a9546481ce72f27034c2c7bbe09fc5db34bf87b7934ed00,610d0b62faff385b2a9546481ce72f27034c2c7bbe09fc5db34bf87b7934ed00,610d0b62faff385b,610d0b62faff385b,True,200,True,True,930e463f7fac7968be6816aabf42f968,False,False,True,100,4d9387f64bdee50d6337394ac99a03ee,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r8-1783186953328047,replay,200,512,8,101,201,200,1,0,True,True,True,True,100,100,100,0.2098,2,1970,14.7882,13524.34,da71f639173924700846fd1b1c3fdd6dc0a6072567d9f1dfd6a2ca9d645c864f,da71f639173924700846fd1b1c3fdd6dc0a6072567d9f1dfd6a2ca9d645c864f,da71f63917392470,da71f63917392470,True,200,True,True,881ee8d8d8105f563739e77f3327874d,False,False,True,100,24f7dad1b346653e0b83ed42688115b1,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r9-1783186953342897,replay,200,512,9,101,201,200,1,0,True,True,True,True,100,100,100,0.1612,2,1969,15.2271,13134.5,a03fc754dc19f67d6109f946949a61dc8d2604a1bd51b7b47115ee83112a08bf,a03fc754dc19f67d6109f946949a61dc8d2604a1bd51b7b47115ee83112a08bf,a03fc754dc19f67d,a03fc754dc19f67d,True,200,True,True,9f7c40335ea517bd8ed4856a1c422158,False,False,True,100,fc04122608bc0e540ef0d0516209c5a9,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r10-1783186953358192,replay,200,512,10,101,201,200,1,0,True,True,True,True,100,100,100,0.2341,2,1974,15.3248,13050.71,6907c11990d8bfb9c6fc22387adfe35ef3f79a766a407d35d4744f38d36daaaa,6907c11990d8bfb9c6fc22387adfe35ef3f79a766a407d35d4744f38d36daaaa,6907c11990d8bfb9,6907c11990d8bfb9,True,200,True,True,f6fa696074719ba06d897027881bc97a,False,False,True,100,7558b9cfe7d82834029263643bf7f90a,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r11-1783186953373589,replay,200,512,11,101,201,200,1,0,True,True,True,True,100,100,100,0.1552,2,1976,15.0108,13323.71,6e9fcae2a4f1cd4585db1c42e6580e6202c3eff9042a6684feceba7b7ae5fb00,6e9fcae2a4f1cd4585db1c42e6580e6202c3eff9042a6684feceba7b7ae5fb00,6e9fcae2a4f1cd45,6e9fcae2a4f1cd45,True,200,True,True,2c3c8cdda1953018cecc6f359a9d8665,False,False,True,100,26c2df9868f07107c4f0c8758c5b1a12,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r12-1783186953388665,replay,200,512,12,101,201,200,1,0,True,True,True,True,100,100,100,0.247,2,1975,14.8411,13476.11,4636a28bee0a1823a9dd279a41d3581f318414bfd8341252d0d316c7cd55d01d,4636a28bee0a1823a9dd279a41d3581f318414bfd8341252d0d316c7cd55d01d,4636a28bee0a1823,4636a28bee0a1823,True,200,True,True,55cb93bf120a53ffd333b4bbaa0346fe,False,False,True,100,a7310cad8b3cdbd4267a6b141fcbb4ba,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r13-1783186953403588,replay,200,512,13,101,201,200,1,0,True,True,True,True,100,100,100,0.1652,2,1975,15.0509,13288.25,9fccd839b7a871fa4b1009f623185e6d841d985b71af8159b88e3588bc693101,9fccd839b7a871fa4b1009f623185e6d841d985b71af8159b88e3588bc693101,9fccd839b7a871fa,9fccd839b7a871fa,True,200,True,True,04799ba25c9de922dee92c8830293126,False,False,True,100,533173dce781b53e5c3849f6b8b81983,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r14-1783186953418709,replay,200,512,14,101,201,200,1,0,True,True,True,True,100,100,100,0.1748,2,1975,15.0158,13319.27,590623aa49dbba707b7d5234aec6071c3eb6f0d3a5da0da5bbfad1277f78b57a,590623aa49dbba707b7d5234aec6071c3eb6f0d3a5da0da5bbfad1277f78b57a,590623aa49dbba70,590623aa49dbba70,True,200,True,True,afe3e6f191bdedb7d66d6ed2dadeed5e,False,False,True,100,3521b41e77549d78460eeedf3ace845c,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r15-1783186953433779,replay,200,512,15,101,201,200,1,0,True,True,True,True,100,100,100,0.16,2,1973,14.8358,13480.87,1ef4d320f7aaa050cd378a8bf3ca8010e8b6fe52aa6fd8c5769bfa262ad32781,1ef4d320f7aaa050cd378a8bf3ca8010e8b6fe52aa6fd8c5769bfa262ad32781,1ef4d320f7aaa050,1ef4d320f7aaa050,True,200,True,True,0bd1e25dfacf6f2b97920fe25c711ece,False,False,True,100,d3da0b5a0cc132ea7723f1f26c87c74a,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r16-1783186953448676,replay,200,512,16,101,201,200,1,0,True,True,True,True,100,100,100,0.1581,2,1973,14.5133,13780.51,d760bc2178ff7024a933dfcd0ab30599192d76e19bc44617cbbe7efebc59a13d,d760bc2178ff7024a933dfcd0ab30599192d76e19bc44617cbbe7efebc59a13d,d760bc2178ff7024,d760bc2178ff7024,True,200,True,True,7cc8900d5e09c50883f0a2b7b79bfcdc,False,False,True,100,165483d5bc268be00a5815b3eac318c9,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r17-1783186953463255,replay,200,512,17,101,201,200,1,0,True,True,True,True,100,100,100,0.2282,2,1974,14.291,13994.77,15f9b53435e22d655655968a1e9a0a2a93831e396dbe9a38725d8c6dc7b02a38,15f9b53435e22d655655968a1e9a0a2a93831e396dbe9a38725d8c6dc7b02a38,15f9b53435e22d65,15f9b53435e22d65,True,200,True,True,aa5104ceed27ae650d1384e421d12e9c,False,False,True,100,bd3cb8d324c3921317bd9056bbda6e19,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r18-1783186953477603,replay,200,512,18,101,201,200,1,0,True,True,True,True,100,100,100,0.1619,2,1973,15.4691,12929.02,d86fa1dde03df537b2abf4d8e827c6011c44fd7099213e57338cdde0ca9663e5,d86fa1dde03df537b2abf4d8e827c6011c44fd7099213e57338cdde0ca9663e5,d86fa1dde03df537,d86fa1dde03df537,True,200,True,True,73fb36cfa9c1b72908785c193bc3c8fe,False,False,True,100,8b8df3af97886dde2481557275c99407,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r19-1783186953493129,replay,200,512,19,101,201,200,1,0,True,True,True,True,100,100,100,0.1459,2,1974,14.5679,13728.86,70a60422179d988d73e579e8e826b0f34ff3b9c4b50862ca9c9137d7e36ad069,70a60422179d988d73e579e8e826b0f34ff3b9c4b50862ca9c9137d7e36ad069,70a60422179d988d,70a60422179d988d,True,200,True,True,3f240f2ee3d5fca014220bc2eadc85a0,False,False,True,100,26ab583a1d516e3be8c44286ae0e71e1,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r20-1783186953507757,replay,200,512,20,101,201,200,1,0,True,True,True,True,100,100,100,0.1881,2,1974,15.6488,12780.5,6599aa4754586e46050fe68d5389f381f8dfb2b9ccf5e557fd0fd74d0dcbf6b9,6599aa4754586e46050fe68d5389f381f8dfb2b9ccf5e557fd0fd74d0dcbf6b9,6599aa4754586e46,6599aa4754586e46,True,200,True,True,3c867212933b97e610c21c1d0304547f,False,False,True,100,79d940de23ba409a25a59ac07a463a62,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r21-1783186953523468,replay,200,512,21,101,201,200,1,0,True,True,True,True,100,100,100,0.1631,2,1968,15.414,12975.22,48d94a27a048fcc74d37e7bf7073d5e7f4e7ec966aeb21684a475629ac39e94c,48d94a27a048fcc74d37e7bf7073d5e7f4e7ec966aeb21684a475629ac39e94c,48d94a27a048fcc7,48d94a27a048fcc7,True,200,True,True,5385d096010fd54c2510271c4a742407,False,False,True,100,5f1113f5c086c4aa7e5a9e663dae8e64,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r22-1783186953538945,replay,200,512,22,101,201,200,1,0,True,True,True,True,100,100,100,0.1521,2,1974,14.446,13844.64,b11ee234f13f9ab919649b5aef17d5539e0d52c48f1ee0c3a7f01da2edab1b02,b11ee234f13f9ab919649b5aef17d5539e0d52c48f1ee0c3a7f01da2edab1b02,b11ee234f13f9ab9,b11ee234f13f9ab9,True,200,True,True,622ffbca97dfa9bf37b16f8e4d1db2bd,False,False,True,100,ab95e2c29146a77aa00a6ff6bbafa3c7,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r23-1783186953553454,replay,200,512,23,101,201,200,1,0,True,True,True,True,100,100,100,0.16,2,1974,15.1329,13216.23,a26cea47efec43eeffe1e1e4b59ee09ac8b099339443795a9c3633413565896a,a26cea47efec43eeffe1e1e4b59ee09ac8b099339443795a9c3633413565896a,a26cea47efec43ee,a26cea47efec43ee,True,200,True,True,6f71f5c166a51bf176ba7cded1cf951d,False,False,True,100,51053ac79eb5bd01bd496cd226fb40bf,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r24-1783186953568670,replay,200,512,24,101,201,200,1,0,True,True,True,True,100,100,100,0.2022,2,1974,15.4011,12986.06,746359cd6e9403f3ab5f729deb274ea717d63b47c1243651efbcf7af8aeae39a,746359cd6e9403f3ab5f729deb274ea717d63b47c1243651efbcf7af8aeae39a,746359cd6e9403f3,746359cd6e9403f3,True,200,True,True,859a4854068f2b6e7529e2c3b65cb387,False,False,True,100,841ca42e70ce8eed0e72798580838bf5,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r25-1783186953584133,replay,200,512,25,101,201,200,1,0,True,True,True,True,100,100,100,0.154,2,1974,15.8269,12636.68,28bb6fbe98e764e1032a7b06aa54a6199a01bb18d0afc3d305376d29462de9a0,28bb6fbe98e764e1032a7b06aa54a6199a01bb18d0afc3d305376d29462de9a0,28bb6fbe98e764e1,28bb6fbe98e764e1,True,200,True,True,6724d79f3b760f47fcef675e94287220,False,False,True,100,d5b94a484b2bdcf0cdca6874d9ab1d4c,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r26-1783186953600030,replay,200,512,26,101,201,200,1,0,True,True,True,True,100,100,100,0.1559,2,1973,15.079,13263.46,82a81e8c8452b5c1eac4d640d28ccdb08d92e4efee0c019a5183f7ca79b8238d,82a81e8c8452b5c1eac4d640d28ccdb08d92e4efee0c019a5183f7ca79b8238d,82a81e8c8452b5c1,82a81e8c8452b5c1,True,200,True,True,9570ad55f5bfbd8d29be605f4137f610,False,False,True,100,52ab8bd6396a05f70200c6f978ea66eb,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r27-1783186953615176,replay,200,512,27,101,201,200,1,0,True,True,True,True,100,100,100,0.1519,2,1975,14.581,13716.51,71ecb0da811089979749dce3fa63f28b6e4ab56d02e0ed7e58f474f020f2feb5,71ecb0da811089979749dce3fa63f28b6e4ab56d02e0ed7e58f474f020f2feb5,71ecb0da81108997,71ecb0da81108997,True,200,True,True,f8482a1e9402e3a7f054c70daa5dd241,False,False,True,100,cf1d45bb3c8e53ed344f9a2ea479c8f0,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r28-1783186953629860,replay,200,512,28,101,201,200,1,0,True,True,True,True,100,100,100,0.2439,2,1975,14.8292,13486.94,6381a25af99a7ee04e405a74c24086a5230b24c267df7d8ca04637ab93c52627,6381a25af99a7ee04e405a74c24086a5230b24c267df7d8ca04637ab93c52627,6381a25af99a7ee0,6381a25af99a7ee0,True,200,True,True,e1d845e4fc686a7880a4c9a6ead36e54,False,False,True,100,462ac77ffddddb0c1e0f94d0d635a60e,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r29-1783186953644767,replay,200,512,29,101,201,200,1,0,True,True,True,True,100,100,100,0.1428,2,1973,15.1818,13173.69,280773f4f3d430d102dca9f63c8c6e6292e1c61cb47597c241189fbd395c34eb,280773f4f3d430d102dca9f63c8c6e6292e1c61cb47597c241189fbd395c34eb,280773f4f3d430d1,280773f4f3d430d1,True,200,True,True,29c2b619a2798aa6e0a5b6bd178cdf7d,False,False,True,100,f0965f5547a9f397589a7343c27ba707,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m200-p512-r30-1783186953660013,replay,200,512,30,101,201,200,1,0,True,True,True,True,100,100,100,0.1521,2,1973,15.3801,13003.78,9ecabfda7667d8fa3fa27392c0e5558f7bd9cbcd9a0c7549720769ba32553f66,9ecabfda7667d8fa3fa27392c0e5558f7bd9cbcd9a0c7549720769ba32553f66,9ecabfda7667d8fa,9ecabfda7667d8fa,True,200,True,True,7ab336f72f74b480f4497683d2a99ca5,False,False,True,100,6158112eb61b26c3b3bbb1d2fd784ce3,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m500-p128-r1-1783186953675464,replay,500,128,1,101,501,500,1,0,True,True,True,True,100,400,100,0.169,2,1970,33.473,14937.41,b75399864a003939d3e0d9124624d3744d955de38424e021b900c97ea2156042,b75399864a003939d3e0d9124624d3744d955de38424e021b900c97ea2156042,b75399864a003939,b75399864a003939,True,500,True,True,5b12cbd7462a6c7089b710a689c07a75,False,False,True,100,388b8a004d9258dbf630b57440079933,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m500-p128-r2-1783186953709023,replay,500,128,2,101,501,500,1,0,True,True,True,True,100,400,100,0.1571,2,1969,33.601,14880.49,e9e564a2a2a33bf667867100e03ffacb15dad4d93c94b5bf1f0922fb921c7a7e,e9e564a2a2a33bf667867100e03ffacb15dad4d93c94b5bf1f0922fb921c7a7e,e9e564a2a2a33bf6,e9e564a2a2a33bf6,True,500,True,True,9f5ce75eda349230d03f270e721d1e2c,False,False,True,100,c9ff7da8c0cf690f02677da4fa4fffa2,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m500-p128-r3-1783186953742702,replay,500,128,3,101,501,500,1,0,True,True,True,True,100,400,100,0.2081,2,1970,33.9649,14721.09,76b4421cdec6078076b36f4aa298949d0d090da8b16e65ed7c062fb5acc6b1f2,76b4421cdec6078076b36f4aa298949d0d090da8b16e65ed7c062fb5acc6b1f2,76b4421cdec60780,76b4421cdec60780,True,500,True,True,bc0c4adc3000fbf4e626195f09423fc3,False,False,True,100,8f56c5e29e68e1feb18495a24c39e2c7,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m500-p128-r4-1783186953776753,replay,500,128,4,101,501,500,1,0,True,True,True,True,100,400,100,0.1662,2,1969,33.3729,14982.23,11d8da3e4d4470665d9df6ae2d6b486979efda51e429841bd973ca1f2aa58097,11d8da3e4d4470665d9df6ae2d6b486979efda51e429841bd973ca1f2aa58097,11d8da3e4d447066,11d8da3e4d447066,True,500,True,True,18620ea6cb7ad7b5ccfdf2ebf6554a92,False,False,True,100,5f23139e1a376529d4f01f9d44d0cdd3,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m500-p128-r5-1783186953810202,replay,500,128,5,101,501,500,1,0,True,True,True,True,100,400,100,0.1621,2,1967,33.0622,15123.0,49b885837b7ad46ce72be471fd55b0ae8acb513cfec822f764f9e44790fa7d9e,49b885837b7ad46ce72be471fd55b0ae8acb513cfec822f764f9e44790fa7d9e,49b885837b7ad46c,49b885837b7ad46c,True,500,True,True,2d2b86c16152498e301276cfd36878f9,False,False,True,100,c7a264841f1123a2e0cb9ed5eb393d09,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m500-p128-r6-1783186953843352,replay,500,128,6,101,501,500,1,0,True,True,True,True,100,400,100,0.1831,2,1972,34.1063,14660.07,a76f92a3730dde00d41b7e592d955160b103131a17bf01db65c04b08a05fa461,a76f92a3730dde00d41b7e592d955160b103131a17bf01db65c04b08a05fa461,a76f92a3730dde00,a76f92a3730dde00,True,500,True,True,7bd163752984e9f1b14e4dec296a0ad7,False,False,True,100,081aa41e73272384315a877f8c2dfda6,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m500-p128-r7-1783186953877540,replay,500,128,7,101,501,500,1,0,True,True,True,True,100,400,100,0.1647,2,1971,33.519,14916.9,a5e69fe317a839c61688576d9ad41beedf4c61422c021c67c258854997be111e,a5e69fe317a839c61688576d9ad41beedf4c61422c021c67c258854997be111e,a5e69fe317a839c6,a5e69fe317a839c6,True,500,True,True,083a0a2fe0a37c53226824c11197c1f2,False,False,True,100,05a46745e6ad89c0e21cdd0871277e07,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m500-p128-r8-1783186953911142,replay,500,128,8,101,501,500,1,0,True,True,True,True,100,400,100,0.1569,2,1970,34.008,14702.41,b49d233bbe74381f99f8ebe3ff392538ae32154afecbcf586789122b17a8ddc3,b49d233bbe74381f99f8ebe3ff392538ae32154afecbcf586789122b17a8ddc3,b49d233bbe74381f,b49d233bbe74381f,True,500,True,True,e990fe55bbccf00ca3f670856b2abc6e,False,False,True,100,104e91b2e21b5743b9f6d5d7b86f1e99,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
gmcp_r,real_attack_recovery,127.0.0.1,9000,real-recovery-replay-m500-p128-r9-1783186953945279,replay,500,128,9,101,501,500,1,0,True,True,True,True,100,400,100,0.165,2,1970,32.8758,15208.77,ee7e2d6ab9a32c77f1e8ba439157495694674c38be83e66833423862fd937674,ee7e2d6ab9a32c77f1e8ba439157495694674c38be83e66833423862fd937674,ee7e2d6ab9a32c77,ee7e2d6ab9a32c77,True,500,True,True,dd7d2608b550544567bebb5094f9713a,False,False,True,100,73cc765a4a0ff7abd16f5f7e49e38b20,True,True,True,replay or old packet detected,ok,memory_ticket_checkpoint
